machine_id,area_id,description_id,programmed_stop_id,minutes,hour,day_of_week
30664,1,6,1,2.0,6,4
30664,3,15,1,303.0,16,4
30664,4,1,3,110.0,21,4
30650,2,3,1,28.0,6,4
30650,6,14,1,17.0,7,4
30650,6,4,1,47.0,8,4
30650,6,13,1,40.0,9,4
30650,5,19,1,12.0,11,4
30650,6,14,1,25.0,11,4
30650,6,4,1,48.0,12,4
30650,6,13,1,25.0,13,4
30650,5,19,1,31.0,14,4
30650,5,19,1,21.0,15,4
30650,6,4,1,107.0,15,4
30650,6,4,1,98.0,19,4
30650,4,1,3,110.0,21,4
30651,4,1,2,370.0,6,4
30651,4,1,3,93.0,13,4
30652,2,3,1,30.0,6,4
30652,4,1,3,185.0,12,4
30653,2,3,1,28.0,6,4
30653,4,1,3,100.0,13,4
30654,2,3,1,30.0,6,4
30654,6,4,1,20.0,8,4
30654,6,13,1,190.0,9,4
30654,6,13,1,19.0,13,4
30654,4,1,1,36.0,15,4
30654,4,1,3,291.0,18,4
30654,4,1,2,108.0,6,5
30654,4,1,4,43.0,11,5
30654,2,3,1,12.0,12,5
30654,4,1,3,341.0,17,5
30652,4,1,2,370.0,6,5
30652,2,7,1,13.0,13,5
30651,4,1,2,365.0,6,5
30651,4,1,1,170.0,15,5
30651,4,1,3,251.0,18,5
30650,5,19,1,20.0,6,5
30650,5,19,1,14.0,7,5
30650,5,19,1,27.0,8,5
30650,5,19,1,20.0,9,5
30650,6,4,1,55.0,10,5
30650,2,3,1,32.0,10,5
30650,6,13,1,17.0,11,5
30650,5,19,1,15.0,13,5
30650,5,19,1,15.0,14,5
30650,5,19,1,25.0,16,5
30650,6,4,1,90.0,18,5
30650,6,13,1,20.0,20,5
30650,4,1,3,110.0,21,5
30664,4,1,2,405.0,6,5
30664,4,1,3,445.0,15,5
30665,1,6,1,55.0,9,5
30665,1,6,1,10.0,11,5
30665,1,6,1,6.0,12,5
30665,1,6,1,8.0,14,5
30665,1,6,1,3.0,14,5
30665,1,6,1,72.0,15,5
30665,4,1,3,110.0,21,5
38596,4,1,2,370.0,6,5
38597,1,6,1,48.0,6,5
38597,1,6,1,140.0,6,5
38597,1,6,1,45.0,9,5
38597,1,6,1,30.0,10,5
38597,1,6,1,19.0,11,5
38597,1,17,1,40.0,20,5
38597,4,1,3,110.0,21,5
43857,1,6,1,7.0,6,5
43857,1,6,1,52.0,7,5
43857,3,15,1,113.0,8,5
43857,1,17,1,48.0,11,5
43857,1,6,1,18.0,14,5
43857,4,1,3,149.0,20,5
44837,4,1,3,340.0,17,5
30665,1,6,1,49.0,6,6
30665,1,17,1,73.0,9,6
30665,4,1,4,15.0,12,6
30665,1,6,1,35.0,17,6
30664,3,15,1,40.0,6,6
30664,1,6,1,7.0,8,6
30664,1,6,1,4.0,13,6
30664,4,1,4,17.0,19,6
30664,4,1,3,155.0,20,6
30650,6,13,1,5.0,6,6
30650,6,13,1,22.0,8,6
30650,6,13,1,56.0,10,6
30650,6,4,1,30.0,13,6
30650,6,13,1,169.0,14,6
30651,6,13,1,5.0,6,6
30651,6,4,1,65.0,12,6
30651,4,1,4,110.0,15,6
30652,4,1,2,370.0,6,6
30653,2,3,1,20.0,6,6
30653,6,4,1,67.0,9,6
30653,4,1,4,25.0,15,6
30653,4,1,4,25.0,15,6
30653,4,1,3,407.0,16,6
30654,4,1,2,72.0,6,6
45010,4,1,3,360.0,17,6
44837,4,1,2,370.0,6,6
38598,4,1,2,380.0,6,6
38597,2,3,1,20.0,6,6
38597,2,1,4,19.0,20,6
30650,4,1,4,20.0,8,6
30650,4,1,4,20.0,12,6
30665,3,15,1,50.0,6,2
30665,3,15,1,24.0,15,2
30665,1,6,1,14.0,18,2
30665,1,6,1,5.0,18,2
30665,4,1,3,197.0,19,2
30664,3,15,1,50.0,6,2
30664,1,6,1,7.0,18,2
30664,4,1,3,110.0,21,2
30650,6,4,1,56.0,6,2
30650,5,19,1,20.0,8,2
30650,5,19,1,17.0,10,2
30650,6,4,1,80.0,13,2
30650,6,13,1,40.0,16,2
30650,6,14,1,23.0,17,2
30650,6,4,1,87.0,19,2
30650,4,1,3,110.0,21,2
30651,6,4,1,27.0,11,2
30651,6,4,1,94.0,14,2
30651,4,1,4,40.0,16,2
30651,4,1,3,252.0,18,2
30652,4,1,2,360.0,6,2
30652,6,13,1,42.0,14,2
30653,4,1,2,370.0,6,2
30654,4,1,2,75.0,6,2
30654,4,1,4,233.0,8,2
30654,6,4,1,23.0,13,2
30654,4,1,3,452.0,15,2
45010,4,1,3,360.0,9,2
43857,4,1,2,370.0,6,2
38598,2,3,1,25.0,6,2
38598,1,6,1,12.0,14,2
38598,1,6,1,100.0,17,2
38597,3,15,1,12.0,8,2
38597,3,15,1,15.0,18,2
30665,1,6,1,54.0,6,3
30665,1,6,1,18.0,7,3
30665,1,6,1,5.0,8,3
30665,1,6,1,13.0,11,3
30665,1,6,1,20.0,12,3
30665,1,6,1,5.0,20,3
30664,1,6,1,5.0,7,3
30650,2,3,1,28.0,6,3
30650,5,19,1,23.0,7,3
30650,6,14,1,17.0,7,3
30650,5,19,1,30.0,8,3
30650,6,4,1,73.0,10,3
30650,6,14,1,15.0,12,3
30650,6,4,1,80.0,14,3
30650,6,16,1,25.0,16,3
30650,6,13,1,120.0,17,3
30650,5,19,1,13.0,19,3
30650,5,19,1,13.0,19,3
30650,6,16,1,25.0,16,3
30650,6,13,1,120.0,17,3
30651,6,4,1,32.0,8,3
30651,6,4,1,15.0,11,3
30651,6,4,1,24.0,14,3
30651,6,13,1,11.0,17,3
30651,6,4,1,31.0,19,3
30651,4,1,4,50.0,19,3
30652,4,1,2,280.0,6,3
30652,4,1,3,14.0,14,3
30653,4,1,2,375.0,6,3
30653,4,1,4,125.0,15,3
30653,4,1,3,240.0,19,3
30654,4,1,2,35.0,6,3
30654,6,13,1,90.0,10,3
30654,2,3,1,60.0,12,3
45010,4,1,3,120.0,13,3
44837,4,1,2,375.0,6,3
44837,4,1,4,240.0,15,3
44837,4,1,3,140.0,20,3
43857,4,1,2,455.0,6,3
43857,4,1,4,278.0,15,3
43857,4,1,3,124.0,20,3
38598,4,1,4,135.0,10,3
38598,4,1,4,87.0,13,3
38596,4,1,2,375.0,6,3
30665,1,17,1,60.0,9,4
30665,1,6,1,7.0,15,4
30650,5,19,1,29.0,6,4
30650,6,13,1,24.0,6,4
30650,6,4,1,31.0,7,4
30650,6,13,1,67.0,7,4
30650,5,19,1,16.0,9,4
30650,5,19,1,25.0,10,4
30650,5,19,1,18.0,11,4
30650,5,19,1,32.0,12,4
30650,6,4,1,66.0,13,4
30650,4,1,3,160.0,20,4
30665,4,1,3,110.0,21,4
30664,4,1,3,110.0,21,4
30651,6,4,1,56.0,9,4
30652,6,4,1,30.0,9,4
30652,4,1,3,110.0,13,4
30653,4,1,2,370.0,6,4
30653,6,16,1,13.0,19,4
30654,4,1,4,29.0,7,4
30654,6,4,1,63.0,8,4
30654,4,1,4,65.0,10,4
45010,4,1,2,140.0,6,4
44837,4,1,2,30.0,6,4
44837,4,1,4,297.0,7,4
43857,4,1,2,80.0,6,4
43857,4,1,4,225.0,11,4
43857,4,1,4,240.0,16,4
38598,4,1,2,370.0,6,4
30665,1,6,1,18.0,14,5
30665,1,6,1,8.0,15,5
30665,1,6,1,7.0,8,5
30664,1,6,1,12.0,9,5
30664,4,1,4,90.0,10,5
30664,1,6,1,12.0,12,5
30664,1,6,1,8.0,15,5
30664,4,1,3,250.0,18,5
30650,2,3,1,46.0,6,5
30650,6,13,1,30.0,7,5
30650,5,19,1,55.0,10,5
30650,2,7,1,14.0,12,5
30650,6,13,1,87.0,15,5
30650,5,14,1,16.0,17,5
30650,6,4,1,59.0,19,5
30651,4,1,2,370.0,6,5
30652,4,1,2,370.0,6,5
30652,4,1,3,22.0,14,5
30653,4,1,4,96.0,6,5
30653,4,1,4,29.0,11,5
30654,6,4,1,735.0,23,5
30654,6,4,1,25.0,13,5
30654,6,4,1,68.0,16,5
30654,6,4,1,25.0,20,5
30654,2,3,1,6.0,20,5
45010,4,1,2,270.0,6,5
44837,2,3,1,28.0,6,5
43857,1,6,1,12.0,6,5
43857,1,6,1,34.0,7,5
43857,1,6,1,21.0,12,5
43857,1,6,1,13.0,12,5
43857,1,6,1,143.0,13,5
43857,1,6,1,70.0,16,5
43857,1,6,1,17.0,17,5
43857,1,6,1,19.0,18,5
43857,1,1,4,38.0,19,5
43857,1,6,1,22.0,20,5
38598,4,1,2,370.0,6,5
38597,1,17,1,43.0,13,5
38597,1,6,1,30.0,15,5
38597,1,6,1,62.0,15,5
38597,1,6,1,12.0,18,5
30665,1,6,1,24.0,6,6
30665,1,6,1,12.0,12,6
30665,1,6,1,10.0,17,6
30664,4,1,2,458.0,6,6
30664,1,6,1,10.0,14,6
30664,1,6,1,6.0,16,6
30664,2,7,1,24.0,18,6
30664,1,6,1,7.0,19,6
30650,5,19,1,10.0,6,6
30650,6,4,1,80.0,8,6
30650,6,4,1,72.0,12,6
30650,6,13,1,22.0,16,6
30650,6,4,1,95.0,18,6
30651,6,4,1,31.0,9,6
30652,4,1,2,370.0,6,6
30653,4,1,2,25.0,6,6
30653,6,4,1,36.0,10,6
30654,6,4,1,13.0,11,6
30654,4,1,3,60.0,14,6
44837,4,1,2,370.0,6,6
44837,4,1,3,46.0,14,6
43857,1,6,1,75.0,6,6
43857,1,6,1,75.0,7,6
43857,1,6,1,24.0,9,6
43857,3,15,1,37.0,11,6
43857,1,17,1,28.0,13,6
38598,4,1,2,370.0,6,6
38598,4,1,3,250.0,18,6
38597,1,6,1,15.0,8,6
38597,1,6,1,10.0,9,6
38597,1,6,1,20.0,13,6
38597,1,6,1,63.0,14,6
30665,1,6,1,7.0,8,3
30665,1,6,1,5.0,9,3
30665,4,1,3,144.0,20,3
30664,1,6,1,13.0,8,3
30664,1,6,1,4.0,9,3
30664,2,7,1,13.0,12,3
30664,1,6,1,60.0,13,3
30664,4,1,3,110.0,21,3
30650,6,13,1,16.0,7,3
30650,6,13,1,44.0,8,3
30650,6,4,1,56.0,9,3
30650,5,19,1,30.0,10,3
30650,5,19,1,25.0,11,3
30650,6,4,1,50.0,13,3
30650,6,4,1,86.0,14,3
30650,4,1,4,144.0,17,3
30650,4,1,3,118.0,21,3
30651,4,1,2,360.0,6,3
30651,4,1,3,450.0,15,3
30652,2,7,1,47.0,13,3
30652,4,1,3,70.0,14,3
30653,4,1,3,370.0,6,3
30654,6,4,1,32.0,12,3
30654,4,1,3,440.0,15,3
45010,4,1,3,195.0,19,3
43857,4,1,2,365.0,6,3
43857,4,1,3,200.0,19,3
38597,1,6,1,68.0,6,3
38597,1,6,1,7.0,8,3
38597,1,6,1,9.0,11,3
38597,4,1,3,240.0,19,3
30665,1,6,1,28.0,8,3
30665,1,6,1,9.0,9,3
30665,1,6,1,4.0,12,3
30664,1,6,1,13.0,8,3
30664,1,6,1,13.0,11,3
30664,1,6,1,12.0,13,3
30664,1,6,1,14.0,14,3
30664,1,6,1,10.0,15,3
30664,1,6,1,41.0,17,3
30664,1,6,1,6.0,18,3
30664,1,6,1,9.0,19,3
30665,1,6,1,28.0,8,4
30665,1,6,1,9.0,9,4
30665,1,6,1,4.0,12,4
30665,4,1,3,441.0,15,4
30664,1,6,1,13.0,8,4
30664,1,6,1,13.0,11,4
30664,1,6,1,12.0,13,4
30664,1,6,1,14.0,14,4
30664,1,6,1,10.0,15,4
30664,1,6,1,31.0,17,4
30664,1,6,1,6.0,18,4
30664,1,6,1,9.0,19,4
30650,6,4,1,56.0,7,4
30650,4,1,3,202.0,11,4
30651,4,1,2,370.0,6,4
30652,4,1,2,370.0,6,4
30654,4,1,2,370.0,6,4
30654,3,15,1,120.0,13,4
43857,1,6,1,18.0,8,4
43857,1,6,1,16.0,9,4
43857,1,6,1,71.0,11,4
38597,1,6,1,18.0,6,4
38597,1,6,1,21.0,9,4
38597,4,1,4,76.0,18,4
30665,3,15,1,112.0,6,5
30665,4,1,4,15.0,10,5
30665,1,6,1,21.0,11,5
30665,1,6,1,42.0,12,5
30665,1,6,1,15.0,14,5
30665,1,6,1,9.0,19,5
30664,1,6,1,9.0,6,5
30664,1,6,1,8.0,7,5
30664,4,1,4,15.0,10,5
30664,1,6,1,12.0,11,5
30664,1,6,1,29.0,15,5
30664,1,6,1,9.0,17,5
30664,1,6,1,22.0,19,5
30664,1,6,1,11.0,20,5
30650,6,4,1,67.0,9,5
30650,6,13,1,63.0,10,5
30651,6,4,1,55.0,9,5
30652,4,1,2,40.0,6,5
30653,6,13,1,60.0,6,5
30653,6,13,1,50.0,11,5
30654,4,1,2,130.0,6,5
30654,4,1,4,80.0,10,5
30654,6,4,1,42.0,12,5
30654,6,13,1,22.0,12,5
44837,4,1,2,142.0,6,5
44837,1,6,1,25.0,12,5
44837,1,17,1,65.0,13,5
44837,1,6,1,40.0,14,5
44837,1,6,1,88.0,16,5
43857,1,6,1,4.0,6,5
43857,1,6,1,15.0,7,5
43857,2,7,1,25.0,9,5
43857,1,6,1,4.0,12,5
43857,1,6,1,11.0,12,5
43857,1,6,1,12.0,14,5
38597,4,1,4,34.0,7,5
38597,1,6,1,15.0,12,5
38596,4,1,2,375.0,6,5
45010,4,1,3,332.0,17,6
44837,1,6,1,40.0,6,6
43857,5,21,1,15.0,20,6
43857,4,1,3,110.0,21,6
38597,5,21,1,15.0,20,6
38597,4,1,3,110.0,21,6
30665,1,6,1,38.0,6,6
30665,1,17,1,69.0,7,6
30665,1,6,1,16.0,9,6
30665,4,1,1,90.0,10,6
30665,1,6,1,23.0,12,6
30665,1,6,1,14.0,15,6
30665,1,6,1,15.0,20,6
30665,4,1,3,110.0,21,6
30664,1,6,1,20.0,9,6
30664,1,6,1,10.0,18,6
30664,1,6,1,9.0,19,6
30664,5,21,1,15.0,20,6
30664,4,1,3,110.0,21,6
30650,6,4,1,35.0,8,6
30650,6,13,1,42.0,9,6
30650,5,19,1,25.0,11,6
30650,5,19,1,16.0,13,6
30650,5,19,1,23.0,14,6
30650,6,4,1,115.0,16,6
30650,6,13,1,46.0,18,6
30650,5,21,1,15.0,20,6
30650,4,1,3,110.0,21,6
30651,6,4,1,30.0,10,6
30651,4,1,1,20.0,10,6
30652,4,1,2,370.0,6,6
30653,4,1,2,370.0,6,6
30654,4,1,2,370.0,6,6
30654,4,1,1,80.0,16,6
30654,6,4,1,58.0,19,6
30654,4,1,3,140.0,20,6
30654,4,1,1,23.0,15,6
30653,4,1,3,22.0,14,6
43857,4,1,1,568.0,11,6
44837,4,1,1,70.0,11,6
44837,1,6,1,7.0,13,6
44837,4,1,3,85.0,13,6
30665,1,6,1,63.0,6,2
30665,1,6,1,9.0,8,2
30665,5,11,1,6.0,18,2
30665,1,6,1,11.0,18,2
30665,4,1,3,110.0,21,2
30664,1,6,1,10.0,12,2
30664,1,6,1,60.0,13,2
30664,1,6,1,26.0,15,2
30664,5,11,1,6.0,18,2
30664,1,6,1,7.0,18,2
30664,4,1,3,110.0,21,2
30650,6,4,1,42.0,8,2
30650,6,13,1,100.0,9,2
30650,5,19,1,31.0,12,2
30650,5,19,1,12.0,14,2
30650,6,4,1,88.0,15,2
30650,5,19,1,21.0,17,2
30650,5,19,1,20.0,18,2
30650,6,13,1,150.0,18,2
30650,4,1,3,110.0,21,2
30651,6,4,1,60.0,10,2
30652,4,1,2,375.0,6,2
30653,4,1,2,315.0,6,2
30653,4,1,1,265.0,15,2
30653,4,1,3,157.0,20,2
30654,4,1,1,40.0,6,2
30654,6,4,1,80.0,10,2
30654,4,1,1,23.0,11,2
30654,4,1,3,57.0,14,2
38597,1,6,1,6.0,13,2
38597,4,1,3,110.0,21,2
38598,4,1,3,110.0,21,2
43857,4,1,1,243.0,6,2
43857,4,1,3,20.0,14,2
45010,4,1,2,130.0,6,2
45010,4,1,3,110.0,21,3
43857,4,1,2,280.0,6,3
43857,4,1,1,208.0,15,3
43857,4,1,3,204.0,19,3
38598,1,6,1,42.0,6,3
38598,1,6,1,26.0,8,3
38598,4,1,3,350.0,9,3
38597,2,3,1,42.0,6,3
30665,1,6,1,10.0,11,3
30665,4,1,3,110.0,21,3
30664,1,6,1,75.0,7,3
30664,1,6,1,10.0,11,3
30664,1,6,1,26.0,19,3
30664,4,1,3,110.0,21,3
30650,6,13,1,123.0,6,3
30650,1,6,1,31.0,8,3
30650,5,19,1,15.0,9,3
30650,6,4,1,69.0,10,3
30650,5,19,1,11.0,12,3
30650,6,14,1,16.0,12,3
30650,5,19,1,11.0,12,3
30650,6,4,1,62.0,14,3
30651,6,4,1,60.0,10,3
30651,6,4,1,30.0,15,3
30652,4,1,2,370.0,6,3
30653,4,1,1,250.0,8,3
30653,6,4,1,32.0,13,3
30653,4,1,1,13.0,15,3
30653,4,1,3,300.0,18,3
30654,6,4,1,44.0,9,3
30654,4,1,3,45.0,14,3
30652,4,1,3,155.0,12,3
45010,4,1,3,320.0,17,4
43857,4,1,2,378.0,6,4
38598,4,1,2,370.0,6,4
38597,2,7,1,30.0,12,4
38597,4,1,1,146.0,15,4
38597,4,1,3,135.0,20,4
38596,4,1,2,370.0,6,4
30665,1,6,1,12.0,12,4
30665,1,6,1,7.0,15,4
30665,1,6,1,7.0,17,4
30665,4,1,3,170.0,20,4
30664,1,6,1,8.0,8,4
30664,1,6,1,10.0,13,4
30664,4,1,3,120.0,21,4
30650,6,14,1,25.0,7,4
30650,4,1,1,11.0,9,4
30650,6,4,1,77.0,10,4
30650,5,19,1,30.0,12,4
30650,4,1,3,70.0,14,4
30651,6,4,1,40.0,6,4
30651,1,6,1,10.0,8,4
30651,6,4,1,50.0,11,4
30651,6,13,1,37.0,11,4
30651,2,7,1,20.0,13,4
30651,4,1,1,25.0,15,4
30651,4,1,3,391.0,16,4
30652,4,1,2,370.0,6,4
30653,6,4,1,34.0,10,4
30653,6,13,1,40.0,11,4
30653,4,1,3,120.0,21,4
30654,6,4,1,60.0,9,4
30654,6,4,1,20.0,13,4
30654,6,4,1,28.0,17,4
30654,4,1,3,245.0,18,4
38598,4,1,2,370.0,6,6
30654,4,1,1,293.0,14,5
30654,4,1,3,160.0,20,5
30653,6,4,1,40.0,9,5
30652,4,1,2,370.0,6,5
30651,6,4,1,52.0,7,5
30651,4,1,1,130.0,15,5
30651,4,1,3,301.0,17,5
30650,5,19,1,17.0,6,5
30650,5,19,1,14.0,7,5
30650,5,19,1,14.0,8,5
30650,6,14,1,34.0,9,5
30650,6,4,1,73.0,11,5
30650,4,1,3,398.0,16,5
30664,1,6,1,40.0,9,5
30664,1,6,1,10.0,12,5
30664,4,1,3,110.0,21,5
30665,4,1,2,240.0,6,5
30665,1,6,1,10.0,11,5
30665,1,6,1,4.0,11,5
30665,1,6,1,9.0,12,5
30665,4,1,3,110.0,21,5
38597,1,6,1,2.0,11,5
38597,4,1,1,130.0,15,5
38597,4,1,3,218.0,19,5
38598,4,1,2,370.0,6,5
43857,4,1,3,427.0,8,5
44837,4,1,2,376.0,6,5
44837,1,6,1,8.0,12,5
44837,4,1,1,90.0,15,5
44837,4,1,3,345.0,17,5
45010,4,1,3,325.0,17,5
45010,4,1,3,375.0,16,6
44837,1,6,1,11.0,6,6
44837,4,1,3,85.0,13,6
43857,4,1,1,342.0,8,6
43857,4,1,1,110.0,15,6
43857,4,1,3,260.0,18,6
38598,4,1,2,370.0,6,6
38597,1,17,1,87.0,10,6
30665,1,6,1,14.0,7,6
30665,1,6,1,8.0,18,6
30665,4,1,3,110.0,21,6
30664,1,6,1,18.0,7,6
30664,1,6,1,5.0,11,6
30664,1,6,1,17.0,15,6
30664,4,1,3,110.0,21,6
30650,5,19,1,25.0,11,6
30651,6,4,1,30.0,11,6
30652,4,1,2,370.0,6,6
30653,6,4,1,44.0,11,6
30653,4,1,3,367.0,16,6
30654,6,4,1,28.0,7,6
30654,6,4,1,30.0,12,6
30654,6,4,1,60.0,16,6
30654,4,1,3,160.0,20,6
45010,4,1,2,140.0,6,2
43857,4,1,2,60.0,6,2
43857,4,1,1,291.0,7,2
43857,4,1,3,92.0,13,2
38598,4,1,2,370.0,6,2
38598,1,6,1,28.0,14,2
38598,4,1,3,110.0,21,2
38597,1,6,1,40.0,12,2
38597,4,1,3,110.0,21,2
38596,4,1,2,370.0,6,2
30665,4,1,3,145.0,20,2
30664,4,1,3,110.0,21,2
30650,6,13,1,300.0,6,2
30650,4,19,1,24.0,12,2
30650,5,19,1,22.0,15,2
30650,5,4,1,53.0,19,2
30650,4,1,3,110.0,21,2
30651,5,4,1,60.0,10,2
30651,3,1,1,312.0,15,2
30651,4,1,3,110.0,21,2
30652,4,1,2,370.0,6,2
30652,4,1,1,10.0,15,2
30652,4,1,3,420.0,16,2
30653,5,4,1,20.0,9,2
30653,4,1,1,130.0,10,2
30653,4,1,1,110.0,15,2
30653,4,1,3,315.0,17,2
30654,6,4,1,65.0,13,2
30654,4,1,1,90.0,15,2
30654,4,1,3,252.0,18,2
45010,4,1,1,10.0,7,3
45010,4,1,3,450.0,15,3
44837,4,1,2,396.0,6,3
44837,3,15,1,26.0,13,3
43857,1,17,1,82.0,16,3
43857,4,1,3,110.0,21,3
38597,1,6,1,10.0,6,3
38597,1,6,1,59.0,7,3
38597,1,6,1,10.0,17,3
38597,4,1,3,110.0,21,3
38596,4,1,2,370.0,6,3
30665,1,6,1,14.0,18,3
30665,1,6,1,39.0,19,3
30665,4,1,3,110.0,21,3
30664,1,6,1,54.0,6,3
30664,1,6,1,33.0,8,3
30664,1,6,1,13.0,13,3
30664,1,6,1,8.0,14,3
30664,1,6,1,13.0,17,3
30664,1,6,1,11.0,18,3
30664,4,1,3,110.0,21,3
30650,6,4,1,65.0,7,3
30650,4,19,1,15.0,9,3
30650,4,19,1,15.0,10,3
30650,6,4,1,90.0,12,3
30650,5,19,1,16.0,15,3
30650,6,13,1,150.0,15,3
30650,5,19,1,27.0,18,3
30650,5,19,1,20.0,19,3
30650,4,1,3,139.0,20,3
30651,4,1,2,370.0,6,3
30652,3,15,1,110.0,6,3
30652,3,15,1,18.0,9,3
30652,3,15,1,10.0,12,3
30652,3,15,1,19.0,14,3
30652,6,4,1,32.0,14,3
30652,4,1,1,26.0,18,3
30652,4,1,1,39.0,20,3
30652,4,1,3,120.0,21,3
30653,6,4,1,45.0,11,3
30654,2,7,1,5.0,7,3
30654,6,4,1,30.0,11,3
30654,6,13,1,30.0,12,3
30654,4,1,1,42.0,16,3
30654,4,1,3,360.0,17,3
44837,2,3,1,31.0,6,4
44837,1,17,1,55.0,11,4
44837,4,1,3,110.0,21,4
43857,1,6,1,45.0,6,4
43857,1,6,1,11.0,18,4
43857,4,1,3,110.0,21,4
38597,1,6,1,9.0,13,4
30665,1,6,1,5.0,8,4
30665,1,6,1,5.0,9,4
30665,1,12,1,14.0,13,4
30665,1,6,1,47.0,15,4
30665,1,6,1,6.0,19,4
30665,4,1,3,110.0,21,4
30664,1,6,1,25.0,8,4
30664,1,6,1,15.0,15,4
30664,4,1,3,110.0,21,4
30650,2,3,1,32.0,6,4
30650,5,19,1,15.0,7,4
30650,5,19,1,30.0,9,4
30650,6,4,1,49.0,11,4
30650,2,7,1,19.0,13,4
30650,6,13,1,58.0,14,4
30651,4,1,2,370.0,6,4
30651,3,15,1,24.0,13,4
30652,4,1,2,370.0,6,4
30653,4,1,2,370.0,6,4
30654,6,4,1,39.0,9,4
45010,4,1,3,435.0,15,5
44837,1,6,1,26.0,6,5
44837,1,6,1,5.0,7,5
44837,4,1,1,125.0,15,5
44837,4,1,3,264.0,18,5
43857,1,6,1,14.0,13,5
43857,1,6,1,21.0,13,5
43857,4,1,1,90.0,15,5
43857,4,1,3,346.0,17,5
38598,4,1,2,370.0,6,5
38597,4,1,3,20.0,14,5
38596,4,1,2,370.0,6,5
30653,4,1,2,370.0,6,5
30652,4,1,2,370.0,6,5
30651,6,4,1,56.0,9,5
30651,4,1,3,250.0,18,5
30650,6,4,1,72.0,9,5
30650,1,6,1,15.0,13,5
30650,1,6,1,10.0,14,5
30650,6,4,1,103.0,15,5
30650,4,1,3,110.0,21,5
30664,1,6,1,15.0,7,5
30664,1,6,1,25.0,9,5
30664,1,6,1,4.0,12,5
30664,1,6,1,10.0,13,5
30664,1,6,1,7.0,17,5
30664,4,1,3,110.0,21,5
30665,1,6,1,45.0,6,5
30665,1,6,1,5.0,9,5
30665,1,17,1,50.0,10,5
30665,1,6,1,27.0,12,5
30665,1,6,1,22.0,18,5
30665,1,6,1,6.0,20,5
30665,4,1,3,110.0,21,5
30665,1,6,1,14.0,9,6
30665,1,6,1,8.0,11,6
30665,1,6,1,10.0,12,6
30664,1,6,1,29.0,6,6
30664,1,6,1,9.0,7,6
30664,1,6,1,8.0,11,6
30664,1,6,1,10.0,12,6
30650,6,4,1,45.0,8,6
30650,6,13,1,112.0,9,6
30650,5,19,1,28.0,12,6
30650,5,19,1,25.0,14,6
30650,5,19,1,30.0,15,6
30650,5,19,1,25.0,16,6
30650,6,4,1,62.0,17,6
30650,6,13,1,96.0,18,6
30651,3,15,1,9.0,8,6
30651,6,4,1,60.0,10,6
30651,5,21,1,10.0,12,6
30651,5,21,1,10.0,12,6
30651,4,1,4,180.0,15,6
30651,4,1,3,269.0,18,6
30652,4,1,2,370.0,6,6
30652,4,1,3,122.0,13,6
30653,5,21,1,10.0,12,6
30654,5,21,1,10.0,12,6
30654,6,4,1,36.0,14,6
30654,4,1,3,420.0,16,6
45010,4,1,3,190.0,12,6
44837,4,1,2,370.0,6,6
44837,4,1,3,46.0,14,6
43857,4,1,2,370.0,6,6
43857,4,1,3,110.0,13,6
38598,4,1,2,370.0,6,6
38597,5,21,1,10.0,12,6
38596,4,1,2,370.0,6,6
38596,4,1,3,395.0,16,6
30665,4,1,2,195.0,6,2
30665,1,6,1,13.0,17,2
30664,4,6,1,185.0,6,2
30664,4,6,1,24.0,20,2
30650,4,1,2,180.0,6,2
30650,6,13,1,86.0,9,2
30650,5,19,1,43.0,11,2
30650,6,4,1,87.0,14,2
30650,5,19,1,11.0,16,2
30650,5,19,1,22.0,17,2
30650,5,19,1,23.0,18,2
30650,4,1,3,240.0,19,2
30651,4,1,2,180.0,6,2
30651,3,15,1,131.0,9,2
30651,6,4,1,44.0,13,2
30651,4,1,3,319.0,17,2
30652,4,1,2,360.0,6,2
30652,4,1,3,434.0,15,2
30653,4,1,2,370.0,6,2
30653,4,1,3,350.0,17,2
30654,4,1,2,180.0,6,2
30654,4,1,4,19.0,9,2
30654,4,1,4,35.0,10,2
30654,4,1,4,48.0,11,2
30654,6,4,1,21.0,14,2
30654,6,4,1,44.0,20,2
45010,4,1,2,200.0,6,2
43857,4,1,2,333.0,6,2
43857,4,1,3,411.0,16,2
38598,4,1,2,370.0,6,2
38598,1,6,1,97.0,13,2
38597,4,1,2,180.0,6,2
38597,1,6,1,28.0,9,2
38596,4,1,2,370.0,6,2
38596,4,1,3,24.0,14,2
30665,1,6,1,5.0,6,3
30665,1,6,1,28.0,10,3
30665,1,6,1,5.0,19,3
30664,1,6,1,15.0,15,3
30664,4,1,5,40.0,16,3
30664,1,6,1,15.0,19,3
30650,6,14,1,27.0,6,3
30650,5,19,1,20.0,7,3
30650,6,14,1,30.0,8,3
30650,5,19,1,58.0,9,3
30650,6,4,1,66.0,11,3
30650,5,19,1,12.0,14,3
30650,5,19,1,12.0,14,3
30650,6,4,1,50.0,15,3
30650,1,6,1,197.0,16,3
30651,6,4,1,28.0,9,3
30651,6,4,1,45.0,13,3
30651,4,1,4,40.0,16,3
30651,4,1,5,40.0,16,3
30651,6,4,1,35.0,18,3
30652,4,1,2,370.0,6,3
30652,4,1,3,430.0,15,3
30653,4,1,2,21.0,6,3
30653,4,1,4,218.0,8,3
30653,6,13,1,5.0,13,3
